food_id,food_name_english,food_name_luganda,food_category,edible_portion_percent,energy_kcal_per_100g,protein_g_per_100g,fat_g_per_100g,carbohydrate_g_per_100g,fiber_g_per_100g,calcium_mg_per_100g,iron_mg_per_100g,zinc_mg_per_100g,vitamin_a_mcg_per_100g,vitamin_d_mcg_per_100g,vitamin_b12_mcg_per_100g,folate_mcg_per_100g,vitamin_c_mg_per_100g,omega3_g_per_100g,sodium_mg_per_100g,potassium_mg_per_100g,data_source,notes,preparation_state,seasonality,avg_market_price_ugx_per_kg,availability_score,region,data_collection_date,dataset_version
UG4741,Groundnuts,Ebijanjaalo (groundnuts),Proteins,93,237.5,31.43,4.27,0.0,1.13,75.8,11.66,1.51,0.0,0.0,0.0,1.0,0.0,0.036,84.6,602.2,FAO/INFOODS,No additional notes for proteins category,smoked,Rainy season,935,0.12,National,2019-08-15,v1.0-simulated-2025-11-12
UG4742,Cabbage,Cabbage,Vegetables,83,46.6,0.8,0.45,10.87,5.81,49.4,0.0,1.03,553.7,0.0,0.0,44.4,11.2,0.006,13.2,553.7,HarvestPlus 2012,No additional notes for vegetables category,raw,Dry season,2477,0.27,Central,2017-12-30,v1.0-simulated-2025-11-12
UG4743,Sorghum,Sorghum,Staples,89,153.3,3.06,2.98,17.13,3.44,9.3,1.05,0.0,4.0,0.0,0.0,16.5,14.9,0.068,0.0,439.5,Estimated,Estimated value; requires verification from lab/FCT,steamed,Dry season,1496,0.49,Central,2024-03-07,v1.0-simulated-2025-11-12
UG4744,Sesame seeds,Sesame,Fats,85,547.3,0.0,63.49,6.58,0.0,49.2,3.05,1.68,55.5,0.0,0.0,17.8,0.0,0.578,0.0,303.5,FAO/INFOODS,No additional notes for fats category,roasted,Year-round,3694,0.71,Central,2017-10-02,v1.0-simulated-2025-11-12
UG4745,Mango,Mangoo,Fruits,75,105.5,1.63,0.0,26.24,4.65,2.0,1.68,0.24,0.0,0.0,0.0,5.0,5.0,0.0,2.5,190.7,UBOS market survey,No additional notes for fruits category,steamed,Dry season,809,0.31,Central,2021-05-25,v1.0-simulated-2025-11-12
UG4746,Millet (roasted),Oburo (millet),Staples,70,93.2,3.0,0.56,11.34,1.45,3.6,1.2,0.64,53.2,0.0,0.0,23.0,15.2,0.003,0.0,303.1,FAO/INFOODS,No additional notes for staples category,roasted,Year-round,775,0.49,Central,2016-02-15,v1.0-simulated-2025-11-12
UG4747,Pineapple (dried),Paineapul,Fruits,83,49.5,2.03,0.77,23.25,0.5,13.1,0.64,0.1,0.0,0.0,0.0,23.1,14.3,0.016,4.0,890.2,FAO/INFOODS,No additional notes for fruits category,dried,Harvest season,3062,0.55,Western,2018-07-28,v1.0-simulated-2025-11-12
UG4748,Passion fruit (steamed),Passion,Fruits,88,83.2,0.3,0.49,11.19,2.95,10.5,0.01,0.44,129.3,0.0,0.0,30.6,40.6,0.041,0.0,176.6,FAO/INFOODS,No additional notes for fruits category,steamed,Harvest season,588,0.58,National,2020-11-05,v1.0-simulated-2025-11-12
UG4749,Cassava,Kasava,Staples,79,95.4,3.27,2.49,23.93,2.66,1.0,1.47,0.02,0.0,0.0,0.0,11.2,25.4,0.089,10.5,504.1,HarvestPlus 2012,No additional notes for staples category,boiled,Harvest season,2939,1.0,Central,2020-06-19,v1.0-simulated-2025-11-12
UG4750,Sukuma wiki (collard greens),Sukuma wiki,Vegetables,78,48.0,1.43,1.26,9.75,2.78,88.2,6.79,0.37,337.9,0.0,0.0,5.0,5.0,0.004,11.1,532.8,UBOS market survey,No additional notes for vegetables category,roasted,Rainy season,2427,0.63,Eastern,2025-09-18,v1.0-simulated-2025-11-12
UG4751,Sukuma wiki (collard greens),Sukuma wiki,Vegetables,79,44.2,4.57,0.0,3.57,4.28,106.8,0.68,0.66,296.0,0.0,0.0,14.2,63.7,0.014,8.5,200.0,Estimated,Estimated value; requires verification from lab/FCT,boiled,Rainy season,2752,0.55,National,2023-06-10,v1.0-simulated-2025-11-12
UG4752,Eggs (fried),Amagi,Proteins,83,244.7,20.3,10.24,5.06,0.0,5.0,3.58,3.69,70.0,0.26,3.06,8.5,0.0,0.0,34.9,523.2,HarvestPlus 2012,No additional notes for proteins category,fried,Harvest season,2957,0.58,Central,2016-12-10,v1.0-simulated-2025-11-12
UG4753,Sweet potato,Emikajjo (sweet potato),Staples,86,118.5,3.59,1.87,29.33,2.74,9.0,1.33,0.42,118.7,0.0,0.0,5.0,16.4,0.127,0.0,675.8,UBOS market survey,No additional notes for staples category,fried,Rainy season,1719,0.48,Eastern,2024-05-09,v1.0-simulated-2025-11-12
UG4754,Beans (steamed),Ebijanjaalo,Proteins,87,88.6,28.5,6.26,2.95,1.79,5.0,4.25,0.73,32.9,8.56,1.43,48.4,3.3,0.0,61.3,150.0,UBOS market survey,No additional notes for proteins category,steamed,Year-round,3913,0.16,National,2018-10-02,v1.0-simulated-2025-11-12
UG4755,Beans,Ebijanjaalo,Proteins,86,195.3,30.52,8.08,0.0,0.0,417.7,0.52,2.19,21.0,0.96,3.49,8.8,3.7,0.13,184.9,401.9,UBOS market survey,No additional notes for proteins category,raw,Year-round,3087,0.72,National,2021-01-06,v1.0-simulated-2025-11-12
UG4756,Chicken (meat),Enkoko,Proteins,67,337.0,11.96,19.31,5.13,0.0,135.2,0.5,1.62,25.3,6.93,0.97,2.5,0.0,0.0,233.6,237.3,FAO/INFOODS,No additional notes for proteins category,raw,Rainy season,2450,0.38,Western,2025-01-14,v1.0-simulated-2025-11-12
UG4757,Dodo (amaranth),Dodo,Vegetables,77,36.3,1.81,0.81,11.72,1.65,5.0,4.22,0.42,0.0,0.0,0.0,17.3,72.1,0.046,26.3,200.0,HarvestPlus 2012,No additional notes for vegetables category,smoked,Rainy season,4025,0.34,National,2017-09-30,v1.0-simulated-2025-11-12
UG4758,Pawpaw (papaya) (boiled),Pawpaw,Fruits,85,94.3,2.45,0.0,8.0,2.59,64.8,0.0,0.59,79.4,0.0,0.0,5.0,65.4,0.013,0.4,295.8,FAO/INFOODS,No additional notes for fruits category,boiled,Rainy season,717,0.18,National,2020-10-25,v1.0-simulated-2025-11-12
UG4759,Mango,Mangoo,Fruits,100,64.8,1.68,0.0,8.0,1.43,90.1,0.36,0.06,26.8,0.0,0.0,30.2,5.0,0.105,0.0,198.6,FAO/INFOODS,No additional notes for fruits category,smoked,Harvest season,2902,0.54,National,2022-01-17,v1.0-simulated-2025-11-12
UG4760,Tomatoes (raw),Tomati,Vegetables,73,16.0,2.94,0.0,4.35,4.35,9.6,4.29,0.17,116.6,0.0,0.0,48.9,5.0,0.086,0.0,489.7,UBOS market survey,No additional notes for vegetables category,raw,Dry season,2549,0.3,Western,2016-10-09,v1.0-simulated-2025-11-12
UG4761,Millet,Oburo (millet),Staples,88,114.5,1.55,0.99,27.38,1.62,1.0,1.87,0.67,12.4,0.0,0.0,29.7,6.9,0.0,5.6,535.6,FAO/INFOODS,No additional notes for staples category,smoked,Harvest season,3284,0.44,Central,2022-09-12,v1.0-simulated-2025-11-12
UG4762,Dodo (amaranth),Dodo,Vegetables,85,21.2,4.05,0.0,1.0,0.5,18.2,3.41,0.53,0.0,0.0,0.0,26.4,43.8,0.007,6.5,829.9,Estimated,Estimated value; requires verification from lab/FCT,steamed,Harvest season,4417,0.42,Western,2018-01-22,v1.0-simulated-2025-11-12
UG4763,Mango,Mangoo,Fruits,88,71.6,0.3,1.36,9.54,0.5,35.9,0.95,0.03,0.0,0.0,0.0,51.7,108.4,0.048,0.0,249.9,FAO/INFOODS,No additional notes for fruits category,steamed,Harvest season,2868,0.54,Eastern,2019-04-30,v1.0-simulated-2025-11-12
UG4764,Chicken (meat),Enkoko,Proteins,80,107.0,28.14,10.49,13.26,2.49,55.8,3.94,4.17,4.8,0.89,0.91,16.8,0.8,0.063,240.1,633.6,FAO/INFOODS,No additional notes for proteins category,steamed,Year-round,1665,0.57,National,2019-09-30,v1.0-simulated-2025-11-12
UG4765,Matooke (green banana) (boiled),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,boiled,Dry season,2519,0.22,National,2016-12-26,v1.0-simulated-2025-11-12
UG4766,Palm oil,Olivi ya palmo,Fats,92,578.0,0.0,66.53,25.42,0.0,55.5,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.262,3.0,559.9,FAO/INFOODS,No additional notes for fats category,smoked,Harvest season,2455,0.47,Northern,2020-06-24,v1.0-simulated-2025-11-12
UG4767,Sweet potato,Emikajjo (sweet potato),Staples,71,114.0,5.61,1.62,24.07,2.71,23.8,1.43,0.43,33.9,0.0,0.0,28.5,10.8,0.027,0.0,279.9,UBOS market survey,No additional notes for staples category,boiled,Dry season,720,0.66,Eastern,2018-10-20,v1.0-simulated-2025-11-12
UG4768,Mango (roasted),Mangoo,Fruits,84,42.7,2.11,0.19,17.49,2.82,24.9,0.89,0.54,0.0,0.0,0.0,35.0,99.9,0.052,0.0,680.8,Estimated,Estimated value; requires verification from lab/FCT,roasted,Harvest season,2900,0.44,Eastern,2019-02-04,v1.0-simulated-2025-11-12
UG4769,Palm oil,Olivi ya palmo,Fats,93,626.3,5.06,56.98,5.31,0.0,28.5,1.04,0.0,0.0,0.0,0.0,18.2,0.0,0.182,0.3,345.3,UBOS market survey,No additional notes for fats category,fried,Year-round,5233,0.21,Western,2021-04-23,v1.0-simulated-2025-11-12
UG4770,Mango (boiled),Mangoo,Fruits,71,96.4,0.49,1.0,19.61,0.69,19.4,0.0,0.48,0.0,0.0,0.0,31.2,35.1,0.002,9.0,308.0,HarvestPlus 2012,No additional notes for fruits category,boiled,Rainy season,2087,0.25,National,2019-06-16,v1.0-simulated-2025-11-12
UG4771,Cassava (steamed),Kasava,Staples,90,127.9,2.1,4.1,31.64,3.36,11.1,0.79,0.1,0.0,0.0,0.0,36.7,15.5,0.029,0.0,569.3,HarvestPlus 2012,No additional notes for staples category,steamed,Dry season,1366,0.87,Eastern,2022-07-30,v1.0-simulated-2025-11-12
UG4772,Chicken (meat),Enkoko,Proteins,86,275.2,35.64,4.67,11.0,0.0,67.3,6.05,2.18,0.0,3.0,3.66,1.0,4.9,0.01,71.7,201.8,HarvestPlus 2012,No additional notes for proteins category,roasted,Year-round,580,0.65,Central,2019-07-02,v1.0-simulated-2025-11-12
UG4773,Sorghum,Sorghum,Staples,73,111.1,1.85,0.96,24.15,1.69,5.1,1.77,0.02,68.7,0.0,0.0,15.1,0.1,0.0,2.7,351.0,HarvestPlus 2012,No additional notes for staples category,fried,Dry season,1148,0.56,Northern,2023-04-22,v1.0-simulated-2025-11-12
UG4774,Groundnuts (steamed),Ebijanjaalo (groundnuts),Proteins,83,101.3,8.0,1.07,2.86,0.61,200.0,8.46,7.42,42.1,1.39,5.53,3.0,0.0,0.0,107.5,375.8,FAO/INFOODS,No additional notes for proteins category,steamed,Harvest season,2157,0.83,Northern,2018-01-28,v1.0-simulated-2025-11-12
UG4775,Banana (ripe) (boiled),Muzukulu,Fruits,80,81.0,1.33,0.12,10.54,2.05,13.5,0.0,0.24,25.4,0.0,0.0,11.3,12.5,0.014,0.0,521.4,FAO/INFOODS,No additional notes for fruits category,boiled,Dry season,2120,0.6,Western,2019-03-16,v1.0-simulated-2025-11-12
UG4776,Matooke (green banana),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,boiled,Harvest season,2194,0.74,National,2023-04-11,v1.0-simulated-2025-11-12
UG4777,Matooke (green banana),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,roasted,Dry season,3091,0.46,Central,2024-09-27,v1.0-simulated-2025-11-12
UG4778,Nakati (eggplant) (dried),Nakati,Vegetables,94,30.9,1.65,0.31,1.68,0.5,76.8,2.12,0.17,621.9,0.0,0.0,40.2,17.1,0.009,3.2,399.5,FAO/INFOODS,No additional notes for vegetables category,dried,Year-round,1076,0.57,Central,2017-06-06,v1.0-simulated-2025-11-12
UG4779,Groundnuts (dried),Ebijanjaalo (groundnuts),Proteins,74,140.1,30.75,14.11,0.0,1.2,145.8,0.5,2.0,50.6,0.0,0.51,2.6,0.0,0.778,89.6,230.5,UBOS market survey,No additional notes for proteins category,dried,Year-round,2926,0.08,Western,2020-05-09,v1.0-simulated-2025-11-12
UG4780,Avocado,Avocado,Fats,75,568.6,0.0,43.59,0.0,0.0,2.0,0.41,0.0,11.1,0.0,0.0,12.3,0.0,1.118,1.0,336.1,Estimated,Estimated value; requires verification from lab/FCT,sun-dried,Year-round,2017,0.63,Central,2018-10-02,v1.0-simulated-2025-11-12
UG4781,Sweet potato (boiled),Emikajjo (sweet potato),Staples,87,140.0,4.21,1.11,39.41,2.51,15.9,0.92,0.58,64.9,0.0,0.0,21.1,11.7,0.0,0.0,234.3,FAO/INFOODS,No additional notes for staples category,boiled,Rainy season,302,0.09,Western,2019-01-06,v1.0-simulated-2025-11-12
UG4782,Spinach (steamed),Spinach,Vegetables,100,52.3,1.46,0.0,8.81,2.27,5.0,0.0,0.0,0.0,0.0,0.0,15.4,71.3,0.14,4.6,210.3,Estimated,Estimated value; requires verification from lab/FCT,steamed,Dry season,3027,0.61,Eastern,2024-02-04,v1.0-simulated-2025-11-12
UG4783,Spinach (boiled),Spinach,Vegetables,79,28.3,2.78,0.0,10.67,5.46,16.1,0.43,0.0,9.9,0.0,0.0,87.3,7.7,0.056,0.6,200.0,UBOS market survey,No additional notes for vegetables category,boiled,Harvest season,1928,0.9,Northern,2018-02-01,v1.0-simulated-2025-11-12
UG4784,Chicken (meat),Enkoko,Proteins,80,118.9,23.81,4.21,15.66,0.0,13.8,17.14,1.88,71.6,0.0,0.0,9.4,4.0,0.227,75.7,400.7,HarvestPlus 2012,No additional notes for proteins category,steamed,Rainy season,200,0.78,National,2025-08-22,v1.0-simulated-2025-11-12
UG4785,Pawpaw (papaya),Pawpaw,Fruits,76,29.3,0.85,0.0,8.0,1.44,2.0,0.89,0.64,37.2,0.0,0.0,5.0,5.0,0.004,3.6,384.9,Estimated,Estimated value; requires verification from lab/FCT,smoked,Rainy season,2842,0.24,Western,2020-08-25,v1.0-simulated-2025-11-12
UG4786,Pawpaw (papaya),Pawpaw,Fruits,83,51.0,1.61,0.0,18.24,1.71,38.9,0.0,0.44,0.0,0.0,0.0,5.0,65.0,0.018,0.0,538.2,Estimated,Estimated value; requires verification from lab/FCT,steamed,Year-round,511,0.65,Central,2017-10-17,v1.0-simulated-2025-11-12
UG4787,Sorghum (roasted),Sorghum,Staples,84,91.2,1.74,2.42,31.59,3.13,18.6,1.52,0.76,11.4,0.0,0.0,29.6,20.2,0.0,0.0,296.5,HarvestPlus 2012,No additional notes for staples category,roasted,Year-round,2666,0.93,Central,2021-01-06,v1.0-simulated-2025-11-12
UG4788,Chicken (meat) (dried),Enkoko,Proteins,83,159.8,38.08,13.45,10.78,2.44,35.1,0.5,0.92,0.0,10.29,3.72,10.8,5.1,0.298,108.0,464.0,HarvestPlus 2012,No additional notes for proteins category,dried,Dry season,2235,0.3,Western,2024-03-25,v1.0-simulated-2025-11-12
UG4789,Chicken (meat),Enkoko,Proteins,86,104.7,34.52,4.36,2.2,2.47,54.0,4.0,2.31,35.0,1.46,1.81,51.4,10.5,0.886,0.0,196.7,FAO/INFOODS,No additional notes for proteins category,smoked,Dry season,1139,0.57,Western,2022-12-13,v1.0-simulated-2025-11-12
UG4790,Dodo (amaranth),Dodo,Vegetables,86,44.0,0.97,0.17,9.98,2.85,57.2,4.39,0.73,135.1,0.0,0.0,5.0,11.6,0.044,9.6,200.0,UBOS market survey,No additional notes for vegetables category,boiled,Rainy season,3066,0.35,Central,2021-05-16,v1.0-simulated-2025-11-12
UG4791,Tomatoes,Tomati,Vegetables,83,60.8,4.03,0.16,4.9,4.33,5.0,4.31,0.41,259.1,0.0,0.0,36.4,78.5,0.047,0.0,441.5,FAO/INFOODS,No additional notes for vegetables category,roasted,Year-round,1607,0.65,Northern,2020-11-23,v1.0-simulated-2025-11-12
UG4792,Avocado,Avocado,Fats,87,579.7,0.0,50.05,8.88,0.0,18.2,5.27,3.66,72.4,0.0,0.0,7.5,0.0,0.0,0.0,336.4,FAO/INFOODS,No additional notes for fats category,sun-dried,Rainy season,2306,0.69,Western,2023-04-10,v1.0-simulated-2025-11-12
UG4793,Cabbage (roasted),Cabbage,Vegetables,87,40.2,3.13,0.52,5.8,3.36,92.7,4.6,0.53,0.0,0.0,0.0,29.7,45.3,0.105,31.3,411.2,HarvestPlus 2012,No additional notes for vegetables category,roasted,Dry season,2779,0.67,Western,2016-04-16,v1.0-simulated-2025-11-12
UG4794,Posho (maize meal),Posho,Staples,80,109.8,0.5,0.7,26.08,3.42,23.5,1.71,0.18,153.6,0.0,0.0,15.0,21.1,0.06,0.0,364.1,FAO/INFOODS,No additional notes for staples category,smoked,Dry season,905,0.64,Eastern,2020-02-09,v1.0-simulated-2025-11-12
UG4795,Eggs,Amagi,Proteins,80,0.0,38.6,0.5,0.0,0.66,20.9,2.25,1.74,30.9,0.0,0.0,37.9,0.0,0.832,0.0,501.0,FAO/INFOODS,No additional notes for proteins category,steamed,Harvest season,1437,0.54,Eastern,2023-01-30,v1.0-simulated-2025-11-12
UG4796,Jackfruit,Jackfruit,Fruits,79,61.7,1.46,0.78,8.0,3.37,2.0,0.73,0.16,24.7,0.0,0.0,5.0,5.0,0.033,8.1,106.5,HarvestPlus 2012,No additional notes for fruits category,boiled,Rainy season,2392,0.75,Central,2020-06-19,v1.0-simulated-2025-11-12
UG4797,Sweet potato (boiled),Emikajjo (sweet potato),Staples,87,168.6,2.65,2.97,21.97,3.15,1.0,0.0,0.9,60.7,0.0,0.0,27.0,8.3,0.164,0.0,496.5,FAO/INFOODS,No additional notes for staples category,boiled,Year-round,456,0.89,Eastern,2023-04-14,v1.0-simulated-2025-11-12
UG4798,Beans,Ebijanjaalo,Proteins,89,361.1,16.66,2.58,9.76,-0.11,64.0,0.5,3.62,21.5,0.0,3.59,48.9,7.6,0.853,64.3,150.0,FAO/INFOODS,No additional notes for proteins category,boiled,Dry season,200,0.88,Northern,2023-01-08,v1.0-simulated-2025-11-12
UG4799,Sorghum,Sorghum,Staples,100,138.8,5.81,1.92,25.17,1.54,17.2,0.0,1.11,45.7,0.0,0.0,33.6,19.2,0.087,0.0,100.0,UBOS market survey,No additional notes for staples category,boiled,Harvest season,2027,0.31,Eastern,2025-03-31,v1.0-simulated-2025-11-12
UG4800,Sweet potato (raw),Emikajjo (sweet potato),Staples,93,115.8,4.51,2.63,30.26,3.6,16.5,0.71,0.58,0.0,0.0,0.0,11.7,12.5,0.0,0.4,773.8,UBOS market survey,No additional notes for staples category,raw,Year-round,1715,0.44,Northern,2025-04-28,v1.0-simulated-2025-11-12
UG4801,Cassava,Kasava,Staples,90,150.6,3.33,0.71,21.72,3.43,2.5,0.48,0.0,37.1,0.0,0.0,21.6,8.9,0.047,0.0,211.1,UBOS market survey,No additional notes for staples category,raw,Year-round,200,0.43,Northern,2017-12-01,v1.0-simulated-2025-11-12
UG4802,Sweet potato,Emikajjo (sweet potato),Staples,92,108.1,3.33,0.0,24.0,1.9,9.5,1.03,0.52,18.2,0.0,0.0,28.3,9.6,0.073,0.0,462.5,UBOS market survey,No additional notes for staples category,sun-dried,Harvest season,1030,0.56,Central,2016-11-05,v1.0-simulated-2025-11-12
UG4803,Sukuma wiki (collard greens) (fried),Sukuma wiki,Vegetables,85,58.8,3.54,0.54,7.36,0.5,107.4,1.77,0.0,145.3,0.0,0.0,37.4,41.1,0.046,0.0,333.5,HarvestPlus 2012,No additional notes for vegetables category,fried,Dry season,1725,0.78,Eastern,2024-02-27,v1.0-simulated-2025-11-12
UG4804,Banana (ripe),Muzukulu,Fruits,81,0.0,1.16,0.51,24.11,3.61,9.6,1.58,0.0,8.8,0.0,0.0,51.4,44.1,0.0,0.0,417.1,UBOS market survey,No additional notes for fruits category,steamed,Harvest season,4068,0.07,Western,2025-01-24,v1.0-simulated-2025-11-12
UG4805,Sorghum,Sorghum,Staples,88,159.4,3.91,1.27,38.35,1.74,10.1,0.93,0.38,31.3,0.0,0.0,21.8,20.8,0.0,9.1,454.9,FAO/INFOODS,No additional notes for staples category,steamed,Dry season,2672,0.32,Central,2024-05-21,v1.0-simulated-2025-11-12
UG4806,Goat meat,Enjovu,Proteins,94,163.3,41.48,2.14,4.83,3.26,180.1,1.78,1.41,23.3,6.75,0.79,36.3,0.0,0.0,0.0,339.7,HarvestPlus 2012,No additional notes for proteins category,fried,Year-round,1653,0.91,National,2024-11-03,v1.0-simulated-2025-11-12
UG4807,Banana (ripe) (steamed),Muzukulu,Fruits,80,70.5,0.46,0.82,11.64,5.15,29.1,0.75,0.32,63.5,0.0,0.0,40.4,37.2,0.03,3.0,589.9,HarvestPlus 2012,No additional notes for fruits category,steamed,Dry season,1172,0.78,Eastern,2017-09-08,v1.0-simulated-2025-11-12
UG4808,Tomatoes,Tomati,Vegetables,80,61.7,1.49,0.0,10.11,4.31,26.3,0.0,0.0,724.2,0.0,0.0,72.1,71.7,0.044,0.0,558.0,UBOS market survey,No additional notes for vegetables category,smoked,Year-round,4656,0.78,National,2017-11-13,v1.0-simulated-2025-11-12
UG4809,Passion fruit,Passion,Fruits,97,102.4,0.88,0.21,15.69,2.49,59.8,1.43,0.04,18.1,0.0,0.0,5.0,5.0,0.02,10.5,100.0,UBOS market survey,No additional notes for fruits category,roasted,Harvest season,1743,0.54,Western,2021-11-06,v1.0-simulated-2025-11-12
UG4810,Beans (dried),Ebijanjaalo,Proteins,68,186.7,32.72,7.35,9.65,2.12,104.6,12.66,0.5,50.1,0.34,5.26,1.0,3.2,0.024,0.0,605.7,Estimated,Estimated value; requires verification from lab/FCT,dried,Rainy season,1097,0.57,Eastern,2020-02-02,v1.0-simulated-2025-11-12
UG4811,Nakati (eggplant) (steamed),Nakati,Vegetables,90,0.0,0.8,0.77,7.26,1.19,56.4,5.25,0.43,0.6,0.0,0.0,10.3,79.4,0.04,5.2,643.7,Estimated,Estimated value; requires verification from lab/FCT,steamed,Rainy season,200,0.31,Central,2016-06-11,v1.0-simulated-2025-11-12
UG4812,Passion fruit,Passion,Fruits,99,27.5,0.3,0.0,19.15,2.28,15.9,1.13,0.21,111.6,0.0,0.0,40.1,5.0,0.0,0.0,341.5,Estimated,Estimated value; requires verification from lab/FCT,boiled,Year-round,2631,0.38,National,2018-06-30,v1.0-simulated-2025-11-12
UG4813,Eggs,Amagi,Proteins,80,230.5,8.0,6.23,3.74,0.0,70.6,8.1,2.26,35.3,0.0,0.0,35.2,0.0,0.0,0.0,390.0,Estimated,Estimated value; requires verification from lab/FCT,boiled,Dry season,1337,0.26,Eastern,2025-10-05,v1.0-simulated-2025-11-12
UG4814,Passion fruit,Passion,Fruits,94,81.0,1.26,0.0,23.91,1.9,3.3,1.68,0.2,68.7,0.0,0.0,15.3,75.5,0.073,2.3,364.3,Estimated,Estimated value; requires verification from lab/FCT,fried,Year-round,1275,0.68,Western,2025-05-25,v1.0-simulated-2025-11-12
UG4815,Matooke (green banana),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,steamed,Harvest season,3504,0.65,National,2016-10-17,v1.0-simulated-2025-11-12
UG4816,Eggs (dried),Amagi,Proteins,92,332.4,18.59,0.5,0.0,0.0,39.6,0.5,0.88,14.0,3.53,4.87,1.0,7.8,0.134,0.0,155.6,Estimated,Estimated value; requires verification from lab/FCT,dried,Harvest season,2186,0.09,Central,2022-06-07,v1.0-simulated-2025-11-12
UG4817,Cassava,Kasava,Staples,85,127.2,4.13,2.57,31.46,3.74,6.9,2.72,0.19,0.0,0.0,0.0,32.9,15.0,0.0,9.0,392.6,Estimated,Estimated value; requires verification from lab/FCT,raw,Year-round,1287,0.46,National,2025-06-09,v1.0-simulated-2025-11-12
UG4818,Matooke (green banana) (steamed),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,steamed,Harvest season,200,0.54,Central,2016-05-03,v1.0-simulated-2025-11-12
UG4819,Cassava,Kasava,Staples,84,111.9,5.1,0.12,23.23,1.92,20.5,1.52,0.99,81.9,0.0,0.0,11.6,10.3,0.05,0.0,118.9,FAO/INFOODS,No additional notes for staples category,fried,Year-round,3310,0.85,National,2019-03-16,v1.0-simulated-2025-11-12
UG4820,Sweet potato,Emikajjo (sweet potato),Staples,100,131.3,5.01,0.0,22.66,3.23,22.5,1.77,0.27,0.0,0.0,0.0,10.4,14.9,0.115,11.0,584.5,Estimated,Estimated value; requires verification from lab/FCT,roasted,Year-round,2100,0.73,Northern,2023-02-20,v1.0-simulated-2025-11-12
UG4821,Dodo (amaranth),Dodo,Vegetables,90,20.8,0.8,1.79,1.0,2.12,5.0,1.49,0.18,0.0,0.0,0.0,32.1,5.0,0.077,18.7,464.5,Estimated,Estimated value; requires verification from lab/FCT,sun-dried,Harvest season,3550,0.61,National,2017-08-20,v1.0-simulated-2025-11-12
UG4822,Goat meat,Enjovu,Proteins,100,288.3,9.66,19.9,0.58,0.78,192.3,2.82,0.53,13.0,0.0,0.0,19.3,0.0,0.481,0.0,382.2,UBOS market survey,No additional notes for proteins category,fried,Year-round,200,0.31,Western,2018-10-28,v1.0-simulated-2025-11-12
UG4823,Sorghum (dried),Sorghum,Staples,92,98.6,1.78,3.0,20.0,3.82,17.4,0.95,0.34,10.3,0.0,0.0,29.0,12.7,0.0,0.0,192.6,UBOS market survey,No additional notes for staples category,dried,Harvest season,4252,0.57,National,2019-11-07,v1.0-simulated-2025-11-12
UG4824,Pineapple (dried),Paineapul,Fruits,78,65.4,1.41,0.0,8.0,1.88,23.7,0.91,0.07,70.8,0.0,0.0,34.6,5.0,0.0,1.9,407.0,FAO/INFOODS,No additional notes for fruits category,dried,Year-round,219,0.85,Central,2020-06-28,v1.0-simulated-2025-11-12
UG4825,Palm oil,Olivi ya palmo,Fats,72,652.3,0.0,79.79,3.69,0.0,73.7,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,FAO/INFOODS,No additional notes for fats category,smoked,Year-round,2902,0.72,National,2024-08-09,v1.0-simulated-2025-11-12
UG4826,Sukuma wiki (collard greens) (dried),Sukuma wiki,Vegetables,87,20.1,3.05,0.66,1.0,2.63,79.9,4.28,0.35,0.0,0.0,0.0,40.0,34.3,0.011,0.0,626.5,FAO/INFOODS,No additional notes for vegetables category,dried,Rainy season,246,0.68,Northern,2023-07-02,v1.0-simulated-2025-11-12
UG4827,Mukene (small dried fish),Mukene,Proteins,100,305.0,62.5,5.2,0.0,0.0,2200.0,18.5,4.8,45.0,22.0,8.5,12.0,0.0,1.2,320.0,340.0,FAO INFOODS/HarvestPlus,"Sun-dried, eaten whole with bones",raw,Harvest season,1290,0.05,National,2023-05-12,v1.0-simulated-2025-11-12
UG4828,Banana (ripe),Muzukulu,Fruits,90,56.2,0.99,1.07,8.0,3.72,44.9,1.02,0.28,0.0,0.0,0.0,18.8,33.5,0.0,0.0,318.0,HarvestPlus 2012,No additional notes for fruits category,sun-dried,Rainy season,1158,0.87,Central,2017-03-30,v1.0-simulated-2025-11-12
